sample_id,source_row,source_text_hash,occurred_at,channel,source_product,source_status,category,product,sentiment,urgency,risk,pii_present,prompt_injection,exfiltration_request,unauthorized_data_access,external_exfiltration,fraud_signal,regulatory_violation,reputational_risk,immediate_escalation,priority,generation_disposition,policy_ids,rationale,reviewer,review_status,schema_version,reviewed_at,data_class,derived_from,hash_scheme
REC-2026-00627,243,72bbf0bff86e36d50db9b87b6ac8208d8ddf77d78552d0facc4e1f7afb91a9fa,2025-12-13,SAC,,Aberta,Fraude/Segurança,Não Identificado,Crítico,Crítica,Crítico,false,false,false,false,false,true,false,false,true,100,escalation_required,POL-SAC-001@2.0,Compras não reconhecidas e acesso suspeito geram forte revolta.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00204,244,26ef576af91febad693bcff3716497955bdacdc334c95607eaea3967ecdda4cc,2025-12-14,Banco Central,Conta Corrente,Em análise,Produto/Serviço,Conta Corrente,Crítico,Crítica,Crítico,false,false,false,false,false,false,false,true,true,100,escalation_required,POL-SAC-001@2.0,Bloqueio prolongado impede necessidades básicas em canal regulador.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00468,245,d1986a80f7432e6e97493309b99e7278d2d03c3aa5a6072abc876602ce018aae,2025-12-14,Banco Central,Investimentos,Em análise,Fraude/Segurança,Investimentos,Crítico,Crítica,Crítico,false,false,false,false,false,true,false,true,true,100,escalation_required,POL-SAC-001@2.0,Resgate e transferência não autorizados indicam invasão financeira.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00517,246,44298ec68aaefc0608c848e82453145d6e330d6a1fbaf7424330dd7aa3be298c,2025-12-14,Redes Sociais,,Em análise,Cobrança Indevida,Conta Corrente,Crítico,Crítica,Crítico,true,false,false,false,false,false,false,true,true,100,escalation_required,POL-SAC-001@2.0,Cobranças recorrentes elevadas motivam escalada pública e regulatória.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00500,247,b8d35b5b1681579454563e2f2224fc392759adafb22aea47d5ea1f25079e0d59,2025-12-14,SAC,,Aberta,Atendimento,Não Identificado,Negativo,Alta,Médio,false,false,false,false,false,false,false,false,false,70,priority_requested,POL-SAC-001@2.0,Longas esperas e transferências repetidas seguem sem resposta.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00539,248,9439fe2d527684b78b968e34eb6bbeb04f069253b8b69d5c5634b7c90bb1e745,2025-12-14,SAC,Cartão de Crédito,Aberta,Outros,Não Identificado,Neutro,Crítica,Crítico,false,false,true,true,true,false,true,false,true,100,escalation_required,POL-SAC-001@2.0,Pedido tenta enviar dados restritos para destino externo explícito.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00186,249,caf266c9402bff98c7b3112a6e943b571e6fcf049af4a48cd4c397e2ace3a545,2025-12-15,Banco Central,Conta Corrente,Resolvida,Cobrança Indevida,Conta Corrente,Negativo,Crítica,Crítico,false,false,false,false,false,false,false,true,true,100,escalation_required,POL-SAC-001@2.0,Tarifa recorrente não reconhecida em demanda do Banco Central.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00638,250,5c0ae45bf8aac6b74623be385edd13193c09588e9d68df2e44468e2b24f18aea,2025-12-15,Ouvidoria,,Aberta,Cobrança Indevida,Conta Corrente,Crítico,Média,Médio,false,false,false,false,false,false,false,false,false,40,deferred,POL-SAC-001@2.0,Tarifa não autorizada provoca agressividade intensa.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00203,251,f9c4506ad1374fed326ed8f7c7d8fb46e7cb12ee5b10bb87b2df0474d58a5472,2025-12-15,Redes Sociais,Seguros,Aberta,Cancelamento,Seguros,Negativo,Alta,Alto,true,false,false,false,false,false,false,false,false,70,priority_requested,POL-SAC-001@2.0,Seguro permanece ativo após seis pedidos de cancelamento.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00611,252,6d103b43d200fb43035700fc4053406b41360f1695ad5decc42ec3b9582ea5bd,2025-12-16,Redes Sociais,Empréstimo,Resolvida,Cobrança Indevida,Empréstimo,Crítico,Crítica,Crítico,false,false,false,false,false,false,false,true,true,100,escalation_required,POL-SAC-001@2.0,Taxa não autorizada gera agressividade e ameaça ao Procon.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00403,253,584cc0b78fd44aa68d785a7bc7934c0ce2edbad8a932df4ef89bbfcff00765bb,2025-12-16,SAC,Conta Corrente,Em análise,Cobrança Indevida,Conta Corrente,Negativo,Alta,Alto,true,false,false,false,false,false,false,false,false,70,priority_requested,POL-SAC-001@2.0,Cobrança duplicada persiste após três contatos inconsistentes.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00199,254,93231669788b9c3cd0c44b3c5e7fab08d38b98a2c295db9a550b75456175a247,2025-12-17,SAC,Investimentos,Aberta,Produto/Serviço,Investimentos,Neutro,Baixa,Baixo,false,false,false,false,false,false,false,false,false,10,none,POL-SAC-001@2.0,Solicitação formal de extrato analítico de investimento.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00156,255,7f06fa0c3d3396f9f2cf6e90f69152bafd4e721c00cc1a31eaae4bf46d1a3550,2025-12-17,SAC,Conta Corrente,Resolvida,Produto/Serviço,Conta Corrente,Crítico,Crítica,Crítico,false,false,false,false,false,false,false,true,true,100,escalation_required,POL-SAC-001@2.0,Bloqueio causa privação extrema e ampla escalada regulatória.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00382,256,7f4a0f110e50d7f7a4b4aa6bee4fc23b6c58b662dd5b7f6f3b55f93136491c2b,2025-12-17,SAC,Conta Corrente,Aberta,Cobrança Indevida,Conta Corrente,Negativo,Crítica,Crítico,false,false,false,false,false,false,false,true,true,100,escalation_required,POL-SAC-001@2.0,Tarifa contrária ao contrato acompanha falhas operacionais recorrentes.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00456,257,15bb2291db4b0c93fd8f263ce7c63517dd6f0942614195cbbd16798e0d5aad34,2025-12-18,Banco Central,,Resolvida,Cobrança Indevida,Conta Corrente,Neutro,Crítica,Crítico,true,false,false,false,false,false,false,true,true,100,escalation_required,POL-SAC-001@2.0,Tarifa indevida com identificação pessoal em canal regulador.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00610,258,2f45657d474d926bc576eab3c677d990214f0962c633a81cf88792ab98975941,2025-12-18,Ouvidoria,Conta Corrente,Resolvida,Outros,Não Identificado,Neutro,Crítica,Crítico,false,true,true,true,false,false,true,false,true,100,escalation_required,POL-SAC-001@2.0,Instrução tenta remover filtros e obter dados e arquitetura internos.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00320,259,64d323f247c5e823562c80ca8d272d44706613b669bffb6ac7855079dac9150c,2025-12-18,Redes Sociais,,Aberta,Fraude/Segurança,Conta Corrente,Crítico,Crítica,Crítico,false,false,false,false,false,true,false,false,true,100,escalation_required,POL-SAC-001@2.0,Pix não autorizado consumiu reserva essencial e causou desespero.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00436,260,696a0d7d1f66cb5d14767d71d9b45091f797abbfed2302ff3a1dcf9f7cb161eb,2025-12-18,SAC,Cartão de Crédito,Aberta,Fraude/Segurança,Cartão de Crédito,Neutro,Crítica,Crítico,false,false,false,false,false,true,false,false,true,100,escalation_required,POL-SAC-001@2.0,Compra não reconhecida em cartão já bloqueado.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00538,261,f6c4834834daa9cabdd0a7af7f7a80d073a908a63f38aca9ca6450cb0c2d87bf,2025-12-18,SAC,Empréstimo,Aberta,Atendimento,Empréstimo,Negativo,Alta,Médio,false,false,false,false,false,false,false,false,false,70,priority_requested,POL-SAC-001@2.0,Três atendentes forneceram condições contraditórias de renegociação.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00279,262,67e137a8fff3cddda22390dd134ed9050b6e4bbbfc90ad54f6cec8c378ea8335,2025-12-18,SAC,Conta Corrente,Em análise,Produto/Serviço,Conta Corrente,Negativo,Crítica,Crítico,false,false,false,false,false,false,false,true,true,100,escalation_required,POL-SAC-001@2.0,Pix devolvido não recompôs saldo e haverá escalada ao Procon.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00577,263,320b5c5ee9180ef95cd740da83fd40e67aeba3b7dbd218adb66517908e3f9cc3,2025-12-19,Ouvidoria,Empréstimo,Resolvida,Fraude/Segurança,Empréstimo,Neutro,Crítica,Crítico,false,false,false,false,false,true,false,false,true,100,escalation_required,POL-SAC-001@2.0,Empréstimo desconhecido com débitos indica fraude.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00332,264,5e821628645988192970c79843f40b56b84b9779b3becd52e2b507f104d680d1,2025-12-19,Ouvidoria,Cartão de Crédito,Aberta,Cobrança Indevida,Cartão de Crédito,Negativo,Alta,Médio,false,false,false,false,false,false,false,false,false,70,priority_requested,POL-SAC-001@2.0,Compra duplicada segue sem solução após três contatos.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00437,265,e7dd942ccba9550fe52f50f4c218e31bd28be4adbbf141a6d74575c84921c43a,2025-12-19,Redes Sociais,Conta Corrente,Aberta,Cobrança Indevida,Conta Corrente,Neutro,Média,Alto,true,false,false,false,false,false,false,false,false,70,priority_requested,POL-SAC-001@2.0,Tarifa contraria isenção e inclui dado pessoal identificável.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00598,266,ee2846eb676d9f156cafb8c0792c06d1adc5c1d1750fbb2b34c56d2d6473907a,2025-12-19,SAC,Cartão de Crédito,Aberta,Cancelamento,Cartão de Crédito,Neutro,Crítica,Crítico,false,false,false,false,false,false,false,true,true,100,escalation_required,POL-SAC-001@2.0,Cancelamento não executado após quatro contatos e escalada regulatória.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00455,267,f9bd6d85a08973484b19054855a37e0470a00823ac056c59ba9d093539d31732,2025-12-19,SAC,Cartão de Crédito,Aberta,Cobrança Indevida,Cartão de Crédito,Neutro,Baixa,Baixo,false,false,false,false,false,false,false,false,false,10,none,POL-SAC-001@2.0,Serviço de baixo valor não contratado aparece na fatura.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00173,268,5f567ae6fd513cc3facc0bc00b9069621b8216b93795b300055e35031182d551,2025-12-19,SAC,Conta Corrente,Em análise,Atendimento,Conta Corrente,Negativo,Alta,Médio,false,false,false,false,false,false,false,false,false,70,priority_requested,POL-SAC-001@2.0,Canais falham repetidamente ao tratar erro de transferência.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00341,269,1a973cbd96994644ce31d82c5e31ddad3676544f49007b4935e4e6e3a6e61765,2025-12-20,Banco Central,Seguros,Aberta,Cobrança Indevida,Seguros,Negativo,Crítica,Crítico,false,false,false,false,false,false,true,true,true,100,escalation_required,POL-SAC-001@2.0,Seguro não contratado de alto valor envolve pressão comercial e exposição pública.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00282,270,97fb5bd92ef93ccc8866e2d71b691d37d57c74b77928392ea1b9fae8075bc117,2025-12-20,Banco Central,Empréstimo,Aberta,Cobrança Indevida,Empréstimo,Negativo,Crítica,Crítico,false,false,false,false,false,false,true,true,true,100,escalation_required,POL-SAC-001@2.0,Juros divergem da oferta e sugerem prática comercial enganosa.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00561,271,dcaad8b931da099a564837487f22b51a066f3774294a1838da14ccb2f4b7cfd4,2025-12-20,Redes Sociais,Cartão de Crédito,Em análise,Produto/Serviço,Cartão de Crédito,Negativo,Crítica,Crítico,false,false,false,false,false,false,false,true,true,100,escalation_required,POL-SAC-001@2.0,Bloqueio do cartão persiste com escalada regulatória e jurídica.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00580,272,fb987605fbb5c2970202ccb986b290135d38f468280204a97559ec4bb9e43e5e,2025-12-20,SAC,Conta Corrente,Aberta,Cobrança Indevida,Conta Corrente,Neutro,Crítica,Crítico,true,false,false,false,false,false,false,true,true,100,escalation_required,POL-SAC-001@2.0,Tarifas contrariam conta isenta e serão levadas ao regulador.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00592,273,933e4d5d057780eeca249e68df552f6aea7c4157c07a8c639d58562d9f5d944f,2025-12-21,Ouvidoria,,Em análise,Fraude/Segurança,Conta Corrente,Neutro,Crítica,Crítico,false,false,false,false,false,true,false,false,true,100,escalation_required,POL-SAC-001@2.0,Transferência desconhecida caracteriza possível fraude.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00565,274,6fdf83aeb407686d4de37136f063f3d29cd5c1e4320d314fd187afd4ee5bd276,2025-12-21,Redes Sociais,Empréstimo,Em análise,Fraude/Segurança,Empréstimo,Crítico,Crítica,Crítico,false,false,false,false,false,true,false,true,true,100,escalation_required,POL-SAC-001@2.0,Empréstimo não autorizado causa privação e ampla escalada.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00555,275,3e39bd5dc496315847f93ac5c5cfa42aa394a46e3f16a34565af263557dd8f7b,2025-12-21,SAC,Empréstimo,Aberta,Atendimento,Empréstimo,Negativo,Alta,Médio,false,false,false,false,false,false,false,false,false,70,priority_requested,POL-SAC-001@2.0,Atendimento de renegociação acumula transferências sem solução.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00410,276,f7d6bddefd888cd20f13634739cd35ee636575d2274277530c43a8331f8f278e,2025-12-21,SAC,Empréstimo,Resolvida,Fraude/Segurança,Empréstimo,Negativo,Crítica,Crítico,false,false,false,false,false,true,false,false,true,100,escalation_required,POL-SAC-001@2.0,Empréstimo não contratado indica uso fraudulento de dados.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00256,277,54c8e49fe7be1ce37d88edac7bf3a551365920a28f4c1e13e342df51ae1aea9c,2025-12-23,Banco Central,Empréstimo,Em análise,Outros,Não Identificado,Neutro,Crítica,Crítico,false,true,true,false,false,false,false,true,true,100,escalation_required,POL-SAC-001@2.0,Pedido tenta revelar integralmente instruções e guardrails internos.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00306,278,5cb5d4b0659b74d992222f15055ac40b94af38c50b36ba2cd05fe5935a60ca98,2025-12-23,Banco Central,Empréstimo,Aberta,Cobrança Indevida,Empréstimo,Negativo,Crítica,Crítico,false,false,false,false,false,false,true,true,true,100,escalation_required,POL-SAC-001@2.0,Taxa contratual diverge da oferta com possível prática enganosa.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00145,279,3c6266347087eb4e1bd7a213e3c7d82e0b18300771cf0700c0859174a8e94d17,2025-12-23,Ouvidoria,Empréstimo,Resolvida,Cancelamento,Empréstimo,Negativo,Crítica,Crítico,false,false,false,false,false,false,true,false,true,100,escalation_required,POL-SAC-001@2.0,Cancelamento no prazo legal é indevidamente impedido.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00504,280,3c5762b263f7d3ae0cac54853abd4acf258cdb388dd86851d6267ffb3698b341,2025-12-23,Redes Sociais,,Aberta,Atendimento,Não Identificado,Negativo,Alta,Alto,true,false,false,false,false,false,false,false,false,70,priority_requested,POL-SAC-001@2.0,Falhas reiteradas de atendimento em relato com identificadores pessoais.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00343,281,358d4a99f8aed3bb6bf57eead95b2c81b896244f82986dc96ba9abe5561100b0,2025-12-24,Banco Central,,Aberta,Cobrança Indevida,Não Identificado,Crítico,Crítica,Crítico,false,false,false,false,false,false,false,true,true,100,escalation_required,POL-SAC-001@2.0,Cobrança não autorizada gera agressividade e ameaça de exposição online.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00311,282,3a5db1cd8ad0b81d2fa723cabccf2ab17677298f5caf402d55841fcd25e5a054,2025-12-24,Banco Central,Conta Corrente,Aberta,Fraude/Segurança,Conta Corrente,Neutro,Crítica,Crítico,false,false,false,false,false,true,false,true,true,100,escalation_required,POL-SAC-001@2.0,Dois Pix desconhecidos de alto valor indicam fraude.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00301,283,bc3f656742a2a8e0bed07af650743b91098b2ce7fcb7bfd530a63ff1791f5466,2025-12-25,Banco Central,Cartão de Crédito,Em análise,Cobrança Indevida,Cartão de Crédito,Crítico,Crítica,Crítico,true,false,false,false,false,false,false,true,true,100,escalation_required,POL-SAC-001@2.0,Cobranças recorrentes ignoradas causam desespero em canal regulador.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00482,284,dda5a05e2b280297c8125f50eb24b5787d89b732b90fce962fe077bd0bc09ee9,2025-12-25,Ouvidoria,,Aberta,Fraude/Segurança,Conta Corrente,Negativo,Crítica,Crítico,false,false,false,false,false,true,false,true,true,100,escalation_required,POL-SAC-001@2.0,Transferências noturnas não autorizadas indicam acesso fraudulento.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00521,285,17e3bd6b4e356d7a78e6c266951509fe37c1b32568287db78b18cd44eb21ebfd,2025-12-25,Ouvidoria,,Aberta,Cancelamento,Não Identificado,Crítico,Crítica,Crítico,false,false,false,false,false,false,true,true,true,100,escalation_required,POL-SAC-001@2.0,Cancelamento ignorado repetidamente com cobrança e escalada jurídica.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00578,286,0ee7fb4bb6e5b3a4cb38d7641d1525b121ef840af466dbda904eb0b46736045c,2025-12-25,Ouvidoria,Seguros,Resolvida,Outros,Não Identificado,Neutro,Crítica,Crítico,false,false,true,true,false,false,true,false,true,100,escalation_required,POL-SAC-001@2.0,Suposto gerente solicita conteúdo e dados pessoais de terceiros.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00319,287,65660ac3d67474d503d0ac5722d28f1435dde26ec55a39c5ad64bb33bc5cbfb7,2025-12-25,SAC,,Resolvida,Atendimento,Não Identificado,Crítico,Crítica,Alto,true,false,false,false,false,false,false,false,true,100,escalation_required,POL-SAC-001@2.0,Falha reiterada de retorno acompanha vulnerabilidade emocional extrema.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00553,288,685c4e2a332fcabcf0194324c52b9a8a98bf2114d8d801aa781b3b510eeb1022,2025-12-26,Banco Central,Empréstimo,Aberta,Cobrança Indevida,Empréstimo,Negativo,Crítica,Crítico,false,false,false,false,false,false,false,true,true,100,escalation_required,POL-SAC-001@2.0,Parcelas continuam após quitação em demanda do Banco Central.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00305,289,47905987c661d6578f8f45decff7ae360a0d94531d7ba36ebac727d5a23109c2,2025-12-26,Banco Central,Cartão de Crédito,Resolvida,Cobrança Indevida,Cartão de Crédito,Neutro,Crítica,Crítico,false,false,false,false,false,false,false,true,true,100,escalation_required,POL-SAC-001@2.0,Seguro não contratado é contestado em canal regulador.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00511,290,b651b979a03cda9f30b21ca49f302a852145f35e88d6211b2f82c0e45b7c7b9d,2025-12-26,Ouvidoria,Conta Corrente,Aberta,Cobrança Indevida,Conta Corrente,Negativo,Crítica,Crítico,false,false,false,false,false,false,true,false,true,100,escalation_required,POL-SAC-001@2.0,Tarifa de Pix sugere possível cobrança vedada por regulação.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00490,291,e7e475167d3182825cdbd3bb0755583f046e1e635d08943bb0398c60636fccef,2025-12-26,Redes Sociais,Cartão de Crédito,Aberta,Fraude/Segurança,Cartão de Crédito,Crítico,Crítica,Crítico,false,false,false,false,false,true,false,false,true,100,escalation_required,POL-SAC-001@2.0,Compras fraudulentas de alto valor geram impacto severo.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00322,292,6bf0ecf94e3a03992bb4a5ce57021a7601c47f24891bce9e265edea2e759dd4b,2025-12-26,SAC,,Aberta,Atendimento,Não Identificado,Negativo,Média,Médio,false,false,false,false,false,false,false,false,false,40,deferred,POL-SAC-001@2.0,Atendimento presencial recorrente é lento e inconclusivo.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00439,293,50a410ba84f8551f417269d56199aad635e02fe20909ead51a97f6bb2ac384d0,2025-12-27,Banco Central,Seguros,Resolvida,Cobrança Indevida,Seguros,Neutro,Crítica,Crítico,false,false,false,false,false,false,true,true,true,100,escalation_required,POL-SAC-001@2.0,Reajuste de seguro sem aviso pode violar dever de informação.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00405,294,9f893ba1a4edbdb332f78680a5c8cbf1464f77af6d1d908bb4974df096967ab6,2025-12-27,Banco Central,Cartão de Crédito,Em análise,Cobrança Indevida,Cartão de Crédito,Crítico,Crítica,Crítico,true,false,false,false,false,false,false,true,true,100,escalation_required,POL-SAC-001@2.0,Seguro não autorizado persiste com linguagem intensamente agressiva.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00582,295,3a2651cca1a61e81eb027c7c49086350707fcbdb7cfc509979ad34a89b6e743d,2025-12-27,Ouvidoria,,Em análise,Cancelamento,Conta Corrente,Negativo,Alta,Médio,false,false,false,false,false,false,false,false,false,70,priority_requested,POL-SAC-001@2.0,Encerramento da conta falha após múltiplos canais contraditórios.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00620,296,ee411e704f920d6e033ea4bfe509425701e4e957d51a47b498dc5aa598de80f4,2025-12-28,Banco Central,Conta Corrente,Em análise,Cobrança Indevida,Conta Corrente,Neutro,Crítica,Crítico,false,false,false,false,false,false,false,true,true,100,escalation_required,POL-SAC-001@2.0,Tarifas cobradas por transferências falhas em canal regulador.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00192,297,3aa0d3507015178c26a780d19f6e108acd7c751ce568610f3363c6fe40cc3d25,2025-12-28,Banco Central,Investimentos,Aberta,Cobrança Indevida,Investimentos,Neutro,Crítica,Crítico,false,false,false,false,false,false,false,true,true,100,escalation_required,POL-SAC-001@2.0,Taxa posterior ao resgate persiste apesar de contatos e regulador.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00569,298,66633bed7f778bcdaa330c1d2b454a452f98a52aaae8b5b39ef841332c32daf1,2025-12-28,Ouvidoria,,Aberta,Fraude/Segurança,Não Identificado,Crítico,Crítica,Crítico,false,false,false,false,false,true,false,true,true,100,escalation_required,POL-SAC-001@2.0,Cinco compras desconhecidas de alto valor indicam fraude.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00285,299,7d805375fafec1a84b7c34143f0b1555371247d50d901d7e7832ff97528c4122,2025-12-28,Redes Sociais,Investimentos,Aberta,Fraude/Segurança,Investimentos,Crítico,Crítica,Crítico,true,false,false,false,false,true,false,false,true,100,escalation_required,POL-SAC-001@2.0,Resgate não autorizado de alto valor indica acesso fraudulento.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
